-8.2202,-28.705,-8.6349,-13.392,-33.235,-32.737,-162.41,-53.704
-217.64,-436.86,-225.87,-867.25,-915.62,-995.74,-661.17,-671.54
-206.15,-433.77,-223.16,-881.47,-914.38,-988.57,-588.96,-669.19
-189.59,-421.65,-214.29,-911.75,-906.19,-975.98,-502.54,-656.48
-168.28,-398.48,-197.26,-960.33,-887.46,-952.63,-402.43,-632.9
-143.54,-366.7,-173.86,-1016.2,-858.7,-917.19,-293.79,-601.15
-118.04,-329.5,-147.23,-1064.1,-822.72,-874.21,-177.12,-562.96
-94.331,-287.43,-120.15,-1093.4,-782.65,-828.88,-54.328,-519.55
-72.724,-240.16,-93.87,-1107.8,-741.04,-782.26,72.578,-473.24
-52.987,-190.74,-69.563,-1097.6,-701.75,-735.77,201.13,-426.02
-35.636,-143.42,-50.592,-1050.1,-667.27,-691.55,329.24,-378.24
-24.031,-105.24,-44.146,-960.11,-640.8,-654,455.35,-333.4
-19.801,-79.381,-49.678,-833.1,-622.36,-623.93,578.37,-294.83
-23.525,-66.594,-61.589,-691.14,-609.56,-600.43,695.55,-263.72
-34.691,-63.183,-79.581,-555.71,-600.6,-582.75,806.95,-237.88
-53.982,-63.64,-106.64,-442.37,-593.4,-569.12,911.73,-216.41
-81.318,-70.458,-144,-352.5,-587.29,-558.95,1009.2,-202.36
-112.73,-86.265,-188.64,-282.08,-581.97,-552.93,1094.8,-196.52
-147.37,-111.86,-237.4,-226.04,-577.23,-552.43,1167,-197.58
-181.82,-145.75,-285.44,-183.45,-571.8,-555.96,1218.9,-202.46
-213.3,-183.17,-328.4,-151.02,-564.41,-559.94,1253.5,-208.77
-241.37,-217.38,-362.81,-121.61,-553.43,-560.23,1285.3,-213.34
-267.03,-242.88,-387.89,-92.417,-538.37,-554.68,1314.6,-212.39
-291.74,-258.91,-406.67,-66.636,-523.2,-545.57,1334.7,-205.62
-316.16,-269.92,-423.87,-44.373,-513.29,-539.35,1341.8,-195.64
-339.83,-280.46,-441.66,-21.96,-510.47,-540.9,1337.5,-185.4
-360.6,-292.36,-458.4,1.0863,-511.62,-547.86,1321.8,-176.8
-374.68,-303.7,-470.96,28.116,-513.04,-550.88,1298.2,-169.65
-382.05,-311.65,-477.26,61.399,-512.94,-543.1,1268.5,-162.59
-385.94,-315.09,-477.26,103.93,-510.69,-525.5,1233.6,-154.03
-387.61,-315.68,-472.48,155.13,-506.19,-504.5,1198.1,-143.74
-386.47,-314.59,-463.44,202.38,-498.61,-484.4,1169.1,-130.07
-380.81,-311.62,-449.21,239.7,-487.59,-463.5,1150.1,-110.8
-368.77,-305.24,-428.73,264.22,-472.52,-438.27,1136.6,-83.93
-349.7,-292.29,-401.4,276.94,-451.7,-406.38,1119.8,-48.518
-323.56,-269.31,-367.33,284.08,-422.28,-368.09,1091.1,-4.7641
-292.26,-237.14,-328.08,288.93,-385.11,-326.69,1046.1,43.644
-261.05,-204.9,-289.03,294.38,-346.83,-288.27,985.26,90.424
-232.42,-176.68,-255.22,297.41,-311.41,-256.65,910.45,133.39
-208.59,-152.47,-229.98,295.8,-279.96,-233.18,823.97,169.78
-187.16,-131.48,-211.65,289.12,-250.61,-214.08,726.53,200.66
-164.89,-111.13,-196.46,278.8,-222.23,-193.67,624.31,229.32
-142.14,-88.772,-182.75,268.85,-196.7,-169.96,531.62,256.99
-122.12,-66.691,-172.38,260.04,-175.27,-145.92,464.01,280.56
-106.43,-50.907,-167.22,250.57,-156.72,-125.13,410.53,295.53
-90.457,-43.251,-163.82,240.41,-135.64,-106.78,343.82,303.49
-71.3,-40.562,-157.13,229.48,-109.05,-88.927,253.48,310.25
-44.685,-34.399,-140.89,220.75,-75.565,-67.097,140.56,322.86
-11.642,-21.819,-113.62,217.55,-35.724,-37.042,18.134,342.91
23.834,-3.4092,-79.706,220.05,9.3335,3.5475,-90.666,369.41
60.844,20.547,-44.843,225.19,58.716,52.803,-165.71,400.48
99.034,45.425,-13.377,227.29,107.93,101.92,-202.78,429.94
139.58,69.127,14.088,224.15,154.52,145.07,-219.48,455.51
180.64,91.682,36.73,214.89,195.32,178.77,-241.06,477.47
219.44,113.58,54.158,199.72,229.11,202.47,-280.93,496.57
252.72,132,68.24,179.23,257.16,217.32,-333.82,513.06
280.4,145.26,81.404,154.89,281.08,225.48,-384.54,524.42
302.61,153.96,91.832,126.03,301.61,229.72,-422.37,526.24
317.27,155.1,94.512,89.279,317.12,228.26,-447.83,515.61
322.28,146.71,87.57,42.738,325.93,217.32,-468.35,492.52
318.8,129.86,74.682,-12.705,327.57,197.24,-490.1,459.97
312.5,108.61,61.279,-69.409,324.54,176.31,-513.04,424.69
306.99,88.865,51.639,-119.66,320.12,163.6,-532.55,393.93
303.7,75.353,51.527,-159.41,318.58,164.96,-548.01,372.04
302.06,65.555,62.651,-190.37,320.55,177.17,-568.16,355.35
301.15,52.507,80.79,-216.6,324.89,192.81,-607.84,337.61
300.08,33.762,100.5,-240.31,332.83,207.61,-676.67,316.48
299.76,14.541,118.39,-263.23,346.06,221.84,-774.19,295.26
302.13,1.3312,135.05,-286.6,367.23,239.88,-894.12,278.49
307.24,-3.2508,154.53,-311.34,392.79,260.91,-1026,269.2
313.44,-1.4197,177.08,-336.87,415.32,281.46,-1159.5,266.79
317.61,1.4818,195.48,-361.14,429.2,297.34,-1282.7,265.96
317.25,2.0501,206.68,-381.05,434.25,307.05,-1398.8,263.2
311.58,0.78002,213.17,-395.87,435.58,311.72,-1514.5,259.65
301.63,-0.66685,214.01,-406.86,439.37,309.29,-1622.3,257.16
288.57,-0.25935,208.76,-413.34,449.39,301.86,-1697.5,255.9
273.32,3.4131,200.52,-413.64,460.87,295.49,-1698.1,254.73
256.61,8.9125,189.56,-407.14,467.5,292.09,-1622.6,249.47
238.79,13.549,172.18,-396.62,465.47,286.93,-1506.5,237.6
219.63,13.578,145.48,-386.73,450.25,275.96,-1378.9,219.44
198.24,8.5583,112.46,-381.19,419.79,258.57,-1262.6,198.17
174.06,-1.3052,76.78,-382.87,379.12,242.92,-1169.2,176.39
147.61,-17.03,37.224,-392.58,335.24,229.64,-1101.5,152.2
119.65,-39.53,-6.9579,-410.18,293.13,207.54,-1054.2,124.79
90.595,-68.779,-53.711,-433.12,256.8,176.59,-1025.4,95.324
60.556,-104.32,-106.24,-456.07,224.87,138.23,-1015.4,64.071
28.832,-143.32,-174.52,-476.77,193.6,87.02,-1018.1,31.04
-2.9452,-180.85,-252.59,-495.65,164.85,19.554,-1032.7,3.3402
-32.382,-215.67,-326.04,-514.2,141.74,-59.908,-1059.7,-16.354
-57.816,-244.66,-386.67,-532.75,123.22,-139.98,-1095.2,-32.59
-78.2,-264.37,-431.15,-548.73,106.12,-216.4,-1129.1,-47.879
-92.861,-272.11,-461.87,-561.54,87.627,-281.61,-1145.1,-61.421
-102.4,-267.16,-481.36,-570.79,64.05,-328.66,-1133.6,-69.863
-108.72,-253.47,-490.99,-575.63,30.73,-358.56,-1094.6,-72.207
-112.09,-237.18,-494.72,-578.62,-14.876,-378.91,-1041.2,-70.024
-110.55,-220.82,-497.4,-583.88,-76.461,-392.68,-991.42,-67.785
-103.93,-204.22,-502.67,-592.75,-160.83,-394.82,-947.71,-67.703
-93.384,-184.81,-507.31,-602.47,-273.37,-378.54,-894.7,-64.374
-79.317,-157.32,-505.21,-609.36,-412.18,-350.99,-815.99,-51.57
-63.184,-116.69,-488.09,-607.34,-571.5,-322.89,-713.34,-30.518
-46.452,-62.542,-450.09,-594.8,-742.07,-288.04,-606.16,-6.3454
-30.624,-2.5752,-398.57,-579.14,-894.17,-240.65,-518.25,15.741
-15.875,56.852,-341.07,-566.9,-989.35,-185.15,-464.66,37.143
-2.197,106.87,-284.15,-566.32,-1011.1,-130.12,-442.6,55.762
12.464,136.09,-230.01,-577.15,-966.28,-85.649,-439.15,65.858
27.108,144.25,-184.35,-593.64,-879.36,-59.791,-449.06,62.04
37.601,138.73,-141.79,-613.58,-788.51,-36.455,-468.87,38.823
34.213,125.07,-102.27,-636.31,-713.73,3.2495,-495.17,-4.1883
18.188,107.94,-36.522,-662.59,-650.06,68.711,-526.31,-57.392
-0.99105,93.506,57.194,-688.54,-577.66,88.57,-558.02,-109.96
-20.65,84.352,117.4,-710.82,-536.47,-14.707,-585.98,-157.76
-39.216,74.534,107.21,-723.9,-561.87,-184.59,-598.98,-204.37
-58.581,60.027,21.023,-726.36,-597.08,-337.47,-589.42,-252.63
-83.401,34.131,-91.396,-724.92,-582,-482.66,-560.42,-308.39
-116.58,-3.9546,-212.63,-727.56,-583.69,-656.12,-525.54,-383.05
-155.71,-45.809,-359.23,-738.66,-635.56,-860.64,-498.84,-470.67
-197.69,-86.49,-512.94,-753.56,-740.77,-1084.2,-477.29,-556.32
-239.65,-119.13,-660.12,-768.44,-851.28,-1303.7,-450.34,-632.41
-280.47,-140.23,-788.18,-781.13,-958.58,-1502.9,-406.25,-696.73
-320.11,-155.02,-892.16,-788.57,-1067.8,-1660,-337.21,-754.38
-358.02,-170.85,-976.69,-792.66,-1185.5,-1769.2,-252.91,-812.46
-391.02,-191.38,-1051.2,-794.52,-1315.5,-1844.1,-169.97,-871.31
-416.11,-218.52,-1122.8,-797.86,-1452.3,-1901.2,-93.222,-927.69
-430.52,-251.67,-1181.8,-800.74,-1583.2,-1942.3,-14.68,-969.16
-435.48,-280.9,-1215.7,-794.58,-1708,-1973.6,75.669,-981.61
-434.03,-294.04,-1229.3,-773.68,-1837.8,-2012.7,179.59,-962.9
-428.01,-289.61,-1227.3,-735.58,-1981.5,-2061.2,292.56,-915.14
-420.06,-276.05,-1215.7,-685.72,-2142.2,-2128.5,405.12,-846.36
-411.91,-262,-1202.3,-634.9,-2306.6,-2220.1,511.64,-769.69
-405.96,-255.59,-1188.6,-590.92,-2441.5,-2333.9,608.97,-706.97
-399.72,-262.83,-1176,-560.65,-2518.6,-2461.9,693.66,-673.14
-386.89,-276.86,-1170.2,-553.33,-2520,-2596.9,757.25,-677.51
-368.46,-285.01,-1184.2,-580.98,-2470.6,-2743.2,795.89,-724.73
-344.94,-280.23,-1234.9,-648.61,-2401.9,-2873.9,811.75,-806.03
-312.53,-264.33,-1315.2,-726.02,-2317.6,-2955,807.92,-892.84
-268.01,-244.39,-1391.9,-779.5,-2226.9,-2961.6,791.22,-960.55
-211.79,-222.06,-1427,-788.87,-2123.6,-2883.6,765.63,-992.33
-150.26,-198.36,-1396.6,-729.07,-2015.5,-2711.3,735.38,-960.52
-91.258,-176.61,-1282.6,-593.78,-1889.1,-2437.3,699.05,-860.73
-41.44,-164.95,-1079.9,-411.85,-1716,-2072.1,650.78,-711.89
-1.6511,-168.69,-821.71,-218.49,-1507.8,-1642,589.05,-538.32
29.178,-184.12,-552.86,-21.297,-1312.3,-1203.4,518.41,-368
52.134,-203.74,-294.71,178.34,-1174.4,-804.31,444.1,-215.81
68.716,-223.01,-68.167,368.52,-1063.5,-466.81,366.57,-88.05
80.138,-239.49,111.32,535.75,-928.21,-190.6,286.8,12.803
89.641,-250.39,247.72,663.83,-757.87,18.916,210.91,83.466
98.736,-256.57,345.72,744.92,-578.59,161.1,137.99,121.69
105.81,-258.45,410.59,781.93,-406.28,242.41,68.88,125.85
108.51,-258.34,450.69,779,-231.8,276.35,4.2862,99.796
107.05,-258.25,470.98,746.82,-56.89,279.36,-60.176,53.994
102.74,-255.92,475.78,702.09,117.21,267.06,-126.73,-1.5441
96.582,-251.29,476.06,660.09,287.47,253.01,-186.27,-49.417
89.434,-244.71,482.75,622.44,449.3,244.68,-232.92,-78.389
81.256,-234.62,496.88,583.88,595.49,248.01,-270.09,-82.261
72.373,-218.85,509.43,543.11,709.18,257.71,-299.11,-62.321
63.9,-195.62,512.99,500.41,778.86,270.32,-325.38,-28.776
55.443,-167.92,505.23,454.59,809.89,294.37,-351.92,6.5814
45.351,-143.69,487.47,403.61,807.72,333.93,-381.83,30.865
32.946,-125.59,463.89,345.25,782.24,386.36,-414.77,41.947
18.374,-112.66,439.48,276.1,748.89,443.69,-447.58,35.276
3.6467,-103.61,417.22,198.42,713.7,499.02,-480.72,8.4328
-10.135,-96.773,394.78,118.95,673.08,548.47,-518,-33.29
-23.435,-90.536,366.51,41.318,625.82,589.16,-558.01,-85.791
-36.618,-83.097,327.94,-31.697,584.87,620.91,-594.46,-145.1
-50.883,-75.602,277.62,-99.963,558.77,645.25,-625.33,-206.61
-65.989,-71.469,217.39,-160.31,542.7,663.08,-651.16,-259.09
-80.291,-71.069,152.24,-207.73,530.67,675.46,-671.92,-293.74
-92.916,-70.994,80.243,-239.1,513.37,671.38,-684.36,-308
-104.34,-69.706,5.814,-255.42,489.75,656.01,-686.95,-304.43
-115.53,-68.828,-57.303,-264.04,464.1,647.13,-681.19,-288.33
-127.69,-68.547,-107.22,-270.76,434.98,640.54,-671.54,-262.06
-142.22,-67.78,-145.16,-279.52,400.2,629.86,-665.7,-228.82
-159.07,-66.561,-172.89,-293.76,357.92,613.17,-667.36,-192.71
-177.6,-66.541,-191.1,-313.86,311.75,591.43,-680.49,-159.07
-197.37,-68.628,-200.12,-335.61,266.66,568.28,-705.77,-131.48
-217.88,-70.641,-204.24,-356.57,224.61,542.45,-738.07,-112.05
-238.45,-72.498,-210.2,-377.25,187.86,512.04,-772.75,-102.88
-257.48,-78.508,-218.76,-395.96,158.7,478.64,-809.81,-105.51
-273.97,-90.447,-227.2,-411.95,137.64,446.02,-849.82,-119.55
-286.73,-104.29,-233.29,-425.92,120.37,411.08,-888.08,-142.33
-295.6,-118.06,-236.44,-443.89,103.46,367.98,-923.24,-170.79
-301.98,-132.69,-242.91,-468.83,83.756,319.92,-954.25,-203.28
-306.89,-146.05,-251.87,-495.01,60.634,270.33,-975.55,-234.95
-310.97,-153.91,-269.36,-516.33,33.328,216.7,-982.34,-255.75
-314.12,-156.22,-299.27,-533.84,-1.2253,157.15,-975.55,-264.16
-316.72,-157,-330.18,-552.87,-38.745,92.739,-960.08,-264.63
-319.05,-161.01,-361.98,-572.38,-76.02,23.326,-942.46,-260.96
-321.72,-171.3,-397.96,-589.89,-115.31,-47.13,-930.66,-259.02
-324.81,-186.69,-426.79,-601.26,-156.02,-109.56,-930.5,-258.15
-328.56,-205.56,-441.1,-603.22,-187.78,-167.59,-942.19,-256.65
-332.93,-229.96,-449.49,-597.97,-209.59,-232.94,-962.23,-256.79
-335.98,-257.78,-462.4,-584.03,-231.78,-301.86,-986.15,-262.48
-336.95,-282.03,-479.6,-560.6,-255.46,-370.43,-1007.7,-273.62
-337.58,-297.59,-494.12,-526.63,-280.17,-439.17,-1022.9,-288.73
-338.75,-304.17,-508.95,-484.77,-307.45,-511.43,-1031.1,-306.82
-340.09,-304.14,-526.67,-442.06,-341.1,-591.41,-1033.5,-320.52
-341.66,-303.1,-542.28,-407.6,-382.63,-677.35,-1032.4,-331.02
-343.46,-308.64,-552.93,-384.7,-432.88,-759.55,-1030.1,-342.99
-345.77,-319.25,-559.22,-365.4,-489.53,-837.13,-1029.9,-355.04
-348.54,-332.8,-564.06,-341.31,-543.07,-911.62,-1033.3,-370.01
-352.2,-350.55,-570.36,-312.68,-594.44,-977.09,-1039.3,-389.43
-355.91,-376.07,-574.73,-290.23,-645.37,-1025,-1045.9,-412.8
-357.97,-406.57,-568.37,-276.76,-688.07,-1052.7,-1049.1,-436.98
-357.09,-434.04,-541.97,-262.5,-721.24,-1064.3,-1046.4,-457.49
-352.18,-454.3,-500.05,-236.5,-747.65,-1067.1,-1036.4,-472.2
-342.49,-469.34,-460.97,-196.55,-774.33,-1072.7,-1018.4,-482.23
-328.15,-485.5,-433.89,-144.09,-804.69,-1082.8,-992.47,-491.36
-307.55,-504.49,-405.15,-78.273,-838.6,-1088,-956.99,-503.38
-278.51,-522.83,-361.58,3.6164,-869.31,-1081.3,-909.84,-517.49
-239.98,-530.7,-301.07,111.2,-885.42,-1057.3,-846.51,-528.8
-193.71,-519.11,-219.93,267.45,-878.62,-1009.5,-762.01,-530.94
-141.06,-487.01,-120.96,453.55,-834.87,-929.53,-655.51,-515.14
-84.034,-439.2,-13.497,651.17,-741.92,-819.47,-534.11,-478.18
-28.679,-383.79,85.835,867.31,-615.86,-704.03,-406.72,-424.72
21.429,-327.2,169.65,1106.3,-483.25,-602.71,-274.88,-360.81
67.481,-271.12,249.32,1344.7,-361.13,-520.38,-138.31,-288.8
112.07,-212.79,338.75,1512.9,-254.83,-449.36,-3.6622,-207.97
156.95,-150.06,445.49,1556.8,-160.28,-366.84,120.39,-119.93
201.74,-82.178,569.75,1506.7,-65.944,-256.88,235.16,-26.709
243.78,-10.367,700.46,1423.8,34.291,-122.52,347.2,71.319
280.37,61.275,823.66,1315.5,134.83,18.538,460.63,177.61
307.35,124.71,928.89,1173.3,227.7,145.26,573.81,287.76
323.34,175.46,1008.4,1008.3,304.78,249.43,676.12,389.92
329.65,210.63,1064.1,843.34,363.4,333,754.05,471.91
329.91,233.66,1106.9,690.95,413.14,400.67,804.34,537.11
328.26,250.36,1147.8,561.78,463.44,458.81,831.47,596.54
325.16,261.76,1182.3,455.6,515.99,510.32,841.76,650.27
320.6,265.69,1210.9,366.77,563.69,552.39,837.37,690.04
313.9,262.68,1230.4,291.43,598.07,580.54,818.5,711.72
304.84,256.5,1234.5,232.03,617.3,593.5,787.89,718.2
294.65,249.26,1217.7,189.3,618.52,591.89,747.66,711.72
289.64,243.07,1175.7,163.58,606.64,580.92,700.09,694.01
291.23,237.9,1111.3,154.69,588.74,565.38,646.89,670.72
296.71,236,1028.9,157.64,566.69,548.76,589.71,648.07
305.57,237.28,934.57,177.19,546.37,535.93,529.25,630.98
317.62,241.75,837.03,197.77,530.78,527.75,466.07,620.12
332.75,248.77,747.29,209.89,517.89,521.97,399.86,613.59
349.54,255.32,675.97,221,504,514.49,329.42,607.86
367.48,260.49,626.78,231.92,489.97,504.69,254.32,601.31
388.77,261.47,592.05,240.94,477.2,494.66,173.32,594.28
413.19,259,567.83,249.2,466.34,484.95,85.951,587.01
435.94,254.52,552.81,257.03,456.71,475.08,-8.3754,575.77
456,247.11,543.7,264.39,447.05,465.15,-110.05,560.99
471.62,235.27,527.39,268.68,431.99,450.51,-216.44,539.17
482.52,218.35,499.63,265.71,407.93,427.43,-324.72,505.9
489.51,200.56,463.84,254.96,378.41,399.11,-435.04,466.97
491.55,184.59,419.3,235.48,345.92,367.85,-547.27,426.61
486.19,175.26,371.06,209.88,309.24,332.07,-661.67,382.09
474.52,172.58,322.01,181.68,266.64,289.44,-778.19,327.96
459.22,173.04,273.91,156.53,219.1,242.03,-895.02,266.86
439.78,175.95,225.96,134.59,166.69,190.82,-1009.9,200.39
415.4,178.28,177.07,115.09,111.28,136.59,-1118.4,130.04
385.66,178.54,127.15,97.365,52.597,78.656,-1216,56.199
351.54,175.07,77.984,81.921,-8.553,18.474,-1302.6,-19.67
314.99,168.71,33.027,66.799,-70.652,-41.427,-1381.5,-95.157
278.8,161.83,-4.5822,52.014,-131.85,-98.165,-1456.7,-167.26
244.76,156.08,-34.737,38.801,-190.66,-149.89,-1531.1,-234.38
213.44,152.81,-59.288,27.562,-246.45,-196.52,-1604.2,-295.79
184.53,151.06,-80.974,14.601,-299.36,-239.41,-1672.7,-351.41
157.69,149.03,-101.33,-1.5376,-348.91,-279.67,-1730.3,-401.47
132.62,146.28,-120,-17.504,-395.44,-317.84,-1768.2,-446.57
109.14,142.6,-136.56,-31.819,-439.21,-353.56,-1779.7,-487.19
86.954,137.98,-151.84,-47.483,-480.01,-386.43,-1764.7,-523.48
65.519,128.1,-166.65,-65.491,-516.85,-415.47,-1729.8,-555.95
44.251,112.06,-181.47,-81.215,-550.2,-441.2,-1683.1,-585.26
22.699,91.126,-197.09,-92.932,-579.17,-463.22,-1629,-611.41
0.63653,64.956,-219.56,-113.72,-605.85,-481.16,-1569,-633.19
-22.242,33.408,-250.31,-149.63,-616.35,-484.71,-1504.2,-644.25
-46.266,-4.0868,-284.88,-190.05,-609,-476.6,-1434.2,-646.3
-71.907,-45.838,-321.97,-232.25,-592.89,-466.62,-1357.7,-639.49
-99.26,-91.987,-363.52,-277.16,-567.73,-453.27,-1272.9,-624.24
-128.75,-139.1,-410.28,-325.43,-535.56,-432.47,-1177.3,-605.09
-160.88,-187.55,-460.14,-377.46,-496.08,-403.84,-1069.6,-582.83
-196.23,-237.83,-516.28,-436.44,-452.9,-372.02,-948.4,-558.53
-236.47,-290.47,-585.14,-507.77,-405.69,-337.17,-814.45,-532.1
-283.36,-338.87,-669.77,-594.1,-351.18,-297.11,-667.89,-483.06
-337.94,-374.37,-763.7,-689.99,-282.18,-244.76,-505.97,-405.74
-397.25,-389.42,-853.78,-783.47,-192.88,-174.08,-319.08,-311.69
-453.57,-378.12,-929.75,-863.33,-86.195,-85.726,-94.49,-201.56
-499,-348.29,-988,-924.39,24.611,9.1943,176.34,-86.835
-529.48,-306.95,-1029.8,-967.87,124.94,95.931,486.43,19.408
-544.93,-263.4,-1059.6,-997.89,204.58,162.96,798.09,106.26
-548.75,-223.12,-1081.9,-1019,262.8,207.74,1071.8,171.97
-544.84,-188.66,-1100.3,-1034.8,304.15,232.56,1299.2,218.7
-535.47,-161,-1115.6,-1047.1,334.24,242.41,1501.9,250
-522.33,-137.78,-1128.2,-1056.8,355.96,240.77,1700.1,267.81
-505.84,-119.49,-1138.1,-1064.1,369.2,229.51,1895.8,273.35
-486.71,-105.7,-1145.2,-1069,373.86,210.49,2088,268.18
-465.58,-95.92,-1149.4,-1071.6,370.27,184.76,2275.9,253.23
-443.22,-88.466,-1150.6,-1072,358.96,154.36,2457.4,230.04
-420.46,-82.016,-1148.6,-1070,340.11,121.27,2630.3,200.42
-399.87,-75.955,-1143.4,-1065.7,314.1,87.255,2793.8,166
-381.74,-69.811,-1134.5,-1058.6,281.39,53.17,2948,127.61
-363.85,-63.551,-1121.4,-1048.4,241.96,19.124,3093.3,85.655
-345.76,-57.12,-1103.4,-1034.4,194.64,-14.446,3230.2,40.508
-325.68,-49.455,-1079.3,-1015.4,136.08,-46.914,3359.1,-6.7376
-303.43,-40.578,-1047.2,-990.02,61.593,-76.745,3480.5,-55.259
-279.69,-31.846,-1003.8,-955.72,-34.527,-102.68,3593.9,-105.3
-255.8,-23.533,-942.76,-908.79,-159.42,-126.63,3695.5,-157.9
-214.48,-15.33,-844.27,-838.99,-314.56,-134.14,3769.5,-211.07
-155.13,-7.4493,-702.5,-746.62,-482.82,-117.18,3773.3,-255.39
-94.065,-3.025,-475.63,-539.53,-619.04,-106.86,3278.9,-251.61
-26.086,-0.8831,-137.07,-160.04,-286.33,-46.345,1213.3,-97.262
